logBB	label	smi
	1	C=C3/C(=C\C=C1/CCC[C@]2(C)[C@]1([H])CC[C@@]2([H])[C@](C)([H])CCCC(C)(C)[H])C[C@@](O)([H])C[C@]3(O)[H]
	1	C/C2=C(/C(=N)N(/C1=C/C=CC=C1)N2C)N(C)C
	1	C/C1=C/C=C(C(=C1)[S](N)(=O)=O)[C@@](O)([H])CNCCOC=2C=CC=CC=2OC
	1	CC(C)(C#N)C=1C=C(C=C(C=1)CN2C=NC=N2)C(C)(C)C#N
	1	CO/C1=C/C=C(C=C1)CCN2CC[C@@]([H])(CC2)N/C4=N/C=3C=CC=CC=3N4C/C5=C/C=C(/[F])C=C5
	1	CN4CCN(CCCCN3C(=O)CN(/N=C/C1=C/C=C(O1)C2=C/C=C(/[Cl])C=C2)C3=O)CC4
	1	[F]C([F])([F])C3=CC=2N[C@]([H])(C/C1=C/C=CC=C1)N[S](=O)(=O)C=2/C=C3/[S](N)(=O)=O
	1	CC(=O)NC=1C=CC(=CC=1)OC(=O)C=2C=CC=CC=2OC(C)=O
	1	CC(C)([H])COC[C@@]([H])(CN1CCCC1)N(C/C2=C/C=CC=C2)C=3C=CC=CC=3
	1	CC(C)(O/C1=C/C=C(C=C1)CCNC(=O)C2=CC=CC=C2)C(O)=O
	1	O[C@](CCN1CCCCC1)(C2=CC=CC=C2)[C@]3([H])C[C@@]4([H])C=C[C@@]3([H])C4
	1	CCN(CC)CCCOC(=O)[C@]1(C[C@]2([H])CC[C@]1([H])C2)C3=CC=CC=C3
	1	CCC[C@]5([H])O[C@]4([H])C[C@]3([H])[C@]2([H])CCC1=CC(=O)C=C[C@]1(C)[C@]2([H])[C@](O)([H])C[C@]3(C)[C@@]4(O5)C(=O)CO
	1	CN2C=1C=CC([Cl])=CC=1C(=N[C@@]([H])(OC(=O)N(C)C)C2=O)C3=CC=CC=C3
	1	NC(=O)N3C1=CC=CC=C1C=CC2=CC=CC=C23
	1	O=C(NCC[Cl])N(CC[Cl])N=O
	1	OC(O)([H])C([Cl])([Cl])[Cl]
	1	CCN(CC)CCCCN(C)C=1C=CN=C2/C=C(/[Cl])C=CC=12
	1	OC[C@@](O)([H])CO/C1=C/C=C(/[Cl])C=C1
	1	CCC#CC[C@@](C)([H])[C@](O)([H])C#C[C@]2([H])[C@@]1([H])C/C(=C\COCC(O)=O)C[C@]1([H])C[C@@]2(O)[H]
	1	CO/C1=C/C=C(/C=C1/O[C@@]2([H])CCCC2)[C@]3(C#N)CC[C@@]([H])(CC3)C(O)=O
	1	CN(C)CCC[C@]2(OCC1=CC(C#N)=CC=C12)C3=C/C=C(/[F])C=C3
	1	C[C@@]14CCC(=O)C=C1CC[C@]3([H])[C@@]2([H])CC[C@]([H])(C(=O)CO)[C@]2(C)C[C@](O)([H])[C@]34[H]
	1	O=C2C=CC=1C=CC=CC=1O2
	1	N[S](=O)(=O)C=1C=C3C(=CC=1[Cl])N[C@]([H])(CN2CCCC2)N[S]3(=O)=O
	1	CC(=O)O/C2=C/C=C1C[C@]5([H])N(C)CCC[C@]34C1=C2O[C@@]3([H])[C@@]([H])(C=C[C@]45[H])OC(C)=O
	1	CCN(CC)CCOC(=O)[C@]1(CCCCC1)[C@]2([H])CCCCC2
	1	CN(CC/C1=C/C=C(C=C1)N[S](C)(=O)=O)CCOC=2C=CC(=CC=2)N[S](C)(=O)=O
	1	CO/C1=C/C2=C(/C=C1/OC)N=C(/N=C2/N)N3CCN(CC3)C(=O)[C@]5([H])COC4=CC=CC=C4O5
	1	C[C@@]5(NC(=O)[C@@]2([H])C=C1C3=CC=CC=4NC=C(C[C@]1([H])N(C)C2)C3=4)O[C@]7(O)N(C5=O)[C@]([H])(CC=6C=CC=CC=6)C(=O)N8CCC[C@@]78[H]
	1	C#C[C@@]4(O)CC[C@]3([H])[C@]2([H])CCC=1/C=C(/O)C=CC=1[C@]2([H])CC[C@@]34C
	1	C#C[C@]4(CC[C@]3([H])[C@]2([H])CCC1=C[C@]([H])(CC[C@]1([H])[C@]2([H])CC[C@@]34C)OC(C)=O)OC(C)=O
	1	OC(=O)CC=1C=CC=CC=1O/C2=C/C=C(/[Cl])C=C2[Cl]
	1	C[C@@]34CC[C@]1([H])[C@@]([H])(CC[C@]2([H])NC(=O)C=C[C@@]12C)[C@@]3([H])CC[C@@]4([H])C(=O)NC(C)(C)C
	1	[F]/C1=C/NC(=O)N=C1N
	1	[F]C([F])([F])C4=CC=C3[S]C=1C=CC=CC=1/C(=C\CCN2CCN(CC2)CCO)C3=C4
	1	CC(C)([H])N3C=1C=CC=CC=1C(/C2=C/C=C(/[F])C=C2)=C3/C=C/[C@@](O)([H])C[C@](O)([H])CC(O)=O
	1	CC(C)=CCC/C(=C4/[C@]3([H])C[C@](O)([H])[C@]2([H])[C@]1(C)CC[C@](O)([H])[C@](C)([H])[C@]1([H])CC[C@@]2(C)[C@@]3(C)C[C@]4([H])OC(C)=O)C(O)=O
	1	C/C1=C/C=C(/C)C(=C1)OCCCC(C)(C)C(O)=O
	1	C[C@@]([H])([C@](O)(CN1C=NC=N1)C2=C/C=C(/[F])C=C2[F])[S](C)(=O)=O
	1	CC=1CN(C(=O)C=1CC)C(=O)NCC/C2=C/C=C(C=C2)[S](=O)(=O)NC(=O)N[C@@]3([H])CC[C@@](C)([H])CC3
	1	C/C1=C/N=C(C=N1)C(=O)NCC/C2=C/C=C(C=C2)[S](=O)(=O)NC(=O)NC3([H])CCCCC3
	1	NCC(O)=O
	1	CN2N=C(C=1C=CC=CC=12)C(=O)N[C@]3([H])C[C@]4([H])CCC[C@]([H])(C3)N4C
	1	[F]/C1=C/C=C(C=C1)C(=O)CCCN2CCC(O)(CC2)C3=CC=CC([Cl])=C3
	1	NN/C2=N/N=CC=1C=CC=CC=12
	1	CC[C@]([H])(C=1C=CC(=CC=1)N3CC=2C=CC=CC=2C3=O)C(O)=O
	1	CO/C1=C/C2=C(C=C1)N(/C=C2/CC(O)=O)C(=O)C=3C=CC=CC=3
	1	CCCC/C2=N/C1(CCCC1)C(=O)N2C/C3=C/C=C(C=C3)C=4C=CC=CC=4/C5=N/NN=N5
	1	O[C@]1([H])CO[C@]2([H])[C@]1([H])OC[C@]2([H])O[N+]([O-])=O
	1	C/C3=C/C(NC(=O)C2=C(O)C=1C=CC=CC=1[S](=O)(=O)[C@@]2(C)[H])=NO3
	1	[F]/C1=C/C=C(C=C1)C(=O)C2([H])CCN(CC2)CCN4C(=O)C=3C=CC=CC=3NC4=O
	1	N#C/C1=C/C=C(C=C1)C([H])(C=2C=CC(C#N)=CC=2)N3C=NC=N3
	1	CC[C@@]([H])(C(N)=O)N1CCCC1=O
	1	CC(C)(C)NC[C@@](O)([H])COC=1C=CC=C2C=1CCCC2=O
	1	C#C[C@@]4(O)CC[C@]3([H])[C@]2([H])CCC1=CC(=O)CC[C@]1([H])[C@]2([H])CC[C@@]34CC
	1	CCN(CC)C(=O)N[C@@]2([H])C=C1C3=CC=CC=4NC=C(C[C@]1([H])N(C)C2)C3=4
	1	CN2C=1C=CC([Cl])=CC=1C(=N[C@@](O)([H])C2=O)C=3C=CC=CC=3[Cl]
	1	CN2/C(=C(/O)C=1[S]C([Cl])=CC=1[S]2(=O)=O)C(=O)NC=3C=CC=CN=3
	1	C#C[C@@]4(O)CC[C@]3([H])[C@]2([H])CCC1=CCCC[C@]1([H])[C@]2([H])CC[C@@]34C
	1	C/C2=C/C=C(/[Cl])C(NC=1C=CC=CC=1C(O)=O)=C2[Cl]
	1	C/C3=C/[C@]2([H])[C@@]1([H])CC[C@](OC(C)=O)(C(C)=O)[C@]1(C)CC[C@]2([H])[C@]4(C)CCC(=O)C=C34
	1	CCOC(=O)C1(CCN(C)CC1)C=2C=CC=CC=2
	1	CC[C@@]1(CCCCN(C)C1)C2=CC=CC(O)=C2
	1	C[C@]1(CC(=O)N(C)C1=O)C2=CC=CC=C2
	1	CC[C@]([H])(CO)NC(=O)[C@@]2([H])C=C1C3=CC=CC=4NC=C(C[C@]1([H])N(C)C2)C3=4
	1	CC[C@]([H])(CO)NC(=O)[C@@]4([H])C=C3C1=CC=CC2=C1C(=CN2C)C[C@]3([H])N(C)C4
	1	C/C4=N/C=C3C/N=C(/C=1C=CC=CC=1[F])C=2/C=C(/[Cl])C=CC=2N34
	1	O/C2=C/C=C1C[C@@]5([H])N(CC[C@@]34C1=C2O[C@]3([H])[C@](O)([H])CC[C@@]45O)C[C@]6([H])CCC6
	1	CC/C3=N/N(CCCN1CCN(CC1)C=2C=C/C=C(/[Cl])C=2)C(=O)N3CCO/C4=C/C=CC=C4
	1	[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1
	1	CN1CCC[C@]1([H])C2=CC=CN=C2
	1	CC=2NC(C#N)=C(C(=O)OC)[C@]([H])(C=1C=CC=C(C=1)[N+]([O-])=O)C=2C(=O)OC(C)(C)[H]
	1	O/C2=C/C=C(C1=CC=CN=C12)[N+]([O-])=O
	1	C#C[C@@]4(O)CC[C@]3([H])[C@]2([H])CCC1=CC(=O)CC[C@]1([H])[C@]2([H])CC[C@@]34C
	1	C#C[C@]4(CC[C@]3([H])[C@]2([H])CCC1=CC(CC[C@]1([H])[C@]2([H])CC[C@@]34CC)=NO)OC(C)=O
	1	CNCC/C=C3\C=1C=CC=CC=1CCC=2C=CC=CC=23
	1	C[C@@]4([H])COC=1C3=C(/C=C(/[F])C=1N2CCN(C)CC2)C(=O)C(=CN34)C(O)=O
	1	CN2C=1C=CC=CC=1C4=C2CC[C@]([H])(CN3C=CN=C3)C4=O
	1	CC=1C=CC=CC=1[C@@]([H])(OCCN(C)C)C2=CC=CC=C2
	1	NC(=O)N3C=1C=CC=CC=1C(=N)CC=2C=CC=CC=23
	1	CCN(CC#CCOC(=O)[C@](O)(C=1C=CC=CC=1)[C@@]2([H])CCCCC2)CC
	1	CCCC[C@]3([H])C(=O)N(C=1C=CC=CC=1)N(/C2=C/C=C(/O)C=C2)C3=O
	1	[F]/C1=C/C=C(C=C1)[C@@]2([H])CCNC[C@]2([H])CO/C4=C/C=C3OCOC3=C4
	1	CCC[C@@](C)([H])[C@]1(CC)C(=O)NC(=O)NC1=O
	1	OCCN4CCN(CCCN3C=1C=CC=CC=1[S]C=2C=CC([Cl])=CC=23)CC4
	1	CCN(CC)CC[C@@]1(CCC(=O)NC1=O)C2=CC=CC=C2
	1	O=C2C1=CC=CC=C1C(=O)C2([H])C3=CC=CC=C3
	1	CN2/C(=C(/O)C=1C=CC=CC=1[S]2(=O)=O)C(=O)N/C3=C/C=CC=N3
	1	CN2[C@]([H])(C[S]CC([F])([F])[F])NC1=CC([Cl])=C(C=C1[S]2(=O)=O)[S](N)(=O)=O
	1	CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(O)=O
	1	CC(C)([H])NC(=O)C1=CC=C(C=C1)CNNC
	1	CC(C)([H])C1=CC=C/C(=C1/O)C(C)(C)[H]
	1	C[C@@](O)([H])CN1C=NC2=C1C(=O)N(C)C(=O)N2C
	1	C[C@]([H])(NC)[C@](O)([H])C1=CC=CC=C1
	1	NC(=O)C1=CN=CC=N1
	1	CCN1CCC[C@]1([H])CNC(=O)C=2C(=C/C=C(/[Br])C=2OC)OC
	1	CC(C)([H])C[C@@]([H])(NC(=O)C/C1=C/C=C(C(=C1)OCC)C(O)=O)C=2C=CC=CC=2N3CCCCC3
	1	O/C1=C/C=C/C=C1/C(=O)OC=2C=CC=CC=2C(O)=O
	1	C#CCN(C)[C@](C)([H])CC=1C=CC=CC=1
	1	CN2/C(=C(/O)C=1C=CC=CC=1[S]2(=O)=O)C(=O)N/C3=N/C=C[S]3
	1	C/C2=C/C(N[S](=O)(=O)C1=C/C=C(/N)C=C1)=NO2
	1	O=C3N(C=1C=CC=CC=1)N(C=2C=CC=CC=2)C(=O)C3([H])CC[S](=O)C=4C=CC=CC=4
	1	CCC(C=1C=CC=CC=1)=C(/C2=C/C=CC=C2)C3=CC=C(C=C3)OCCN(C)C
	1	CN2C(=CC=1[S]C=CC=1[S]2(=O)=O)C(=O)NC=3C=CC=CN=3
	1	CC(C)(C)C=1C=CC(=CC=1)[C@@](O)([H])CCCN2CC[C@@]([H])(CC2)C(O)(C3=CC=CC=C3)C=4C=CC=CC=4
	1	CCO[C@]([H])(C/C1=C/C=C(C=C1)OCC/C2=C/C=C(C=C2)O[S](C)(=O)=O)C(O)=O
	1	C[C@@]14CCC(=O)C=C1CC[C@]3([H])[C@@]2([H])CC[C@](O)([H])[C@]2(C)CC[C@]34[H]
	1	CCCC(=O)[C@@]1(CCC=C[C@]1([H])N(C)C)C2=CC=CC=C2
	1	C/C1=N/C=C(/[N+]([O-])=O)N1CC[S](=O)(=O)CC
	1	C/C1=C/C=CC(C)=C1NC(=O)[C@@](C)(N)[H]
	1	CN(C)CCO/C1=C/C=C(C=C1)C(/C2=C/C=CC=C2)=C(CC[Cl])C=3C=CC=CC=3
	1	C[C@@]14C=CC(=O)C=C1CC[C@]3([H])[C@@]2([H])C[C@](O)([H])[C@@](O)(C(=O)CO)[C@]2(C)C[C@](O)([H])[C@@]34[F]
	1	CN4CCN(CCCN3C=1C=CC=CC=1[S]C=2C=CC(=CC=23)C([F])([F])[F])CC4
	1	O[C@](CCN1CCCCC1)(C2=CC=CC=C2)[C@@]3([H])CCCCC3
	1	O=[P@]1(OCCCN1CC[Cl])N(CC[Cl])CC[Cl]
	1	C[C@]([H])(C2=CC=1C=CC=CC=1[S]2)N(O)C(N)=O
	1	CC=1/C=C(/CC(O)=O)N(C)C=1C(=O)C2=C/C=C(/[Cl])C=C2
	1	N[S](=O)(=O)C/C1=N/OC=2C=CC=CC1=2
	1	CN(C)CCO/C2=C/C1=CC=CC=C1[S]C=3C=CC([Cl])=CC2=3
	1	CN1C=NC2=C1C(=O)N(C)C(=O)N2C
	1	CNC=3C[N+]([O-])=C(/C1=C/C=CC=C1)C=2/C=C(/[Cl])C=CC=2N=3
	1	CC(C)(O/C1=C/C=C(C=C1)[C@]2([H])CC2([Cl])[Cl])C(O)=O
	1	CN2C=1C=CC([Cl])=CC=1C(=NCC2=O)C3=CC=CC=C3
	1	OC=5C=C4OC=1/C=C(/O)C=CC=1[C@]3(OC(=O)C=2C=CC=CC=23)C4=CC=5
	1	C[C@@]1([H])CN(CCN1)C=2C([F])=CC3=C(C=2[F])N(C=C(C3=O)C(O)=O)CC
	1	[Cl]/C1=C/C=C(C([Cl])=C1)[C@@]([H])(CN2C=CN=C2)OC/C3=C/C=C(/[Cl])C=C3[Cl]
	1	CN(C)CC[C@]([H])(C1=CC=CC=C1)C2=CC=CC=N2
	1	C[C@@]14C=CC(=O)C=C1CC[C@]3([H])[C@@]2([H])CC[C@@](O)(C(=O)CO)[C@]2(C)C[C@](O)([H])[C@]34[H]
	1	C[S]C=1C=C2C(=CC=1)N=CN(/C=C/C(O)=O)C2=O
	1	CN3C=1C=CC=CC=1N(CCCCCCC(O)=O)C=2C=CC([Cl])=CC=2[S]3(=O)=O
	1	CCOC=1C=CC=CC=1OC[C@@]2([H])COCCN2
	1	C/C2=C/C(=O)N(/C1=C/C=CC=C1)N2C
	1	CN(C)CCCN3C=1C=CC=CC=1[S]C=2C=CC([Cl])=CC=23
	1	CO/C1=C/C(N)=C([Cl])C=C1C(=O)N[C@]3([H])CCN(CCCOC=2C=CC([F])=CC=2)C[C@]3([H])OC
	1	CC(=O)[C@]5(CC[C@]4([H])[C@]3([H])C=C([Cl])C2=CC(=O)[C@@]1([H])C[C@]1([H])[C@]2(C)[C@]3([H])CC[C@@]45C)OC(C)=O
	1	C/C1=C/C=C(C=C1)[S](=O)(=O)NC(=O)N[C@]3([H])[C@@]2([H])CC[C@@](C)(C2(C)C)[C@]3(O)[H]
	1	COC=1C=CC([Cl])=CC=1C(=O)NCC/C2=C/C=C(C=C2)[S](=O)(=O)NC(=O)NC3([H])CCCCC3
	1	C[C@@]([H])(C1=CC=C(C=C1)CC(C)(C)[H])C(O)=O
	1	CC=1C=CC(=CC=1N/C2=N/C(=CC=N2)C3=CC=CN=C3)NC(=O)C4=CC=C(C=C4)CN5CCN(C)CC5
	1	OC(=O)CC=3C=CC=2OCC=1C=CC=CC=1C(=O)C=2C=3
	1	CC=2NC(C)=C(C(=O)OCC)C([H])(C=1C=CC=CC=1/C=C/C(=O)OC(C)(C)C)C=2C(=O)OCC
	1	N/C1=N/C(N)=N/N=C1/C2=C/C=CC([Cl])=C2[Cl]
	1	CC=1C=C/C=C(/C)C=1NC(=O)CN(CC)CC
	1	CC=1C=C/C=C(/C)C=1OC[C@](C)(N)[H]
	1	CN2CC1=CC=CC=C1[C@]([H])(OCC2)C3=CC=CC=C3
	1	OC(=O)CC/C2=N/C(/C1=C/C=CC=C1)=C(O2)C=3C=CC=CC=3
	1	CC=1NC(=O)C(C#N)=C(N=1)NC/C2=C/C=CN=C2
	1	C[C@]([H])(C1=CC=CC(=C1)OC(=O)N(C)CC)N(C)C
	1	CCCNC([H])(C/C1=C/C=CC=2NC(=O)CC1=2)NCCC
	1	C/C1=C/C(OC)=C(/C=C1/[S](C)=O)OC
	1	CCCC([H])(CCC)C(O)=O
	1	CN1CCN(CC1)C(=O)O[C@]3([H])C=2N=CC=NC=2C(=O)N3/C4=C/C=C(/[Cl])C=N4
	1	CN1C(=O)CC[C@]1([H])C2=CC=CN=C2
	1	CC(C)([H])[C@](C#N)(CCCN(C)CC/C1=C/C=C(/OC)C(=C1)OC)C2=CC(OC)=C(OC)C(=C2)OC
	1	C/C1=C/C=C(C=C1)[S](=O)(=O)NC(=O)NN3C[C@]2([H])CCC[C@]2([H])C3
	1	O[C@]3([H])N=C(/C1=C/C=CC=C1)C=2/C=C(/[Cl])C=CC=2NC3=O
	1	CC=2N=C1CCCCN1C(=O)C=2CCN3CCC([H])(CC3)C4=NOC=5/C=C(/[F])C=CC4=5
	1	CCCCN/C1=C/C(=C/C(=C1/O/C2=C/C=CC=C2)[S](N)(=O)=O)C(O)=O
	1	CC(C)(O/C1=C/C=C(/[Cl])C=C1)C(=O)OCC
	1	C[C@@]1([H])CN(CCN1)C=2C([F])=CC3=C(C=2OC)N(C=C(C3=O)C(O)=O)[C@]4([H])CC4
	1	CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=C(C=C1)CCOC
	1	N/C1=N/C(=C/C=[N+]1/[O-])N2CCCCC2
	1	CC(=O)[C@]3([H])CC[C@]4([H])[C@]2([H])CCC1=CC(=O)CC[C@]1(C)[C@]2([H])CC[C@@]34C
	1	C/C1=C/C=CC(=C1)N/C2=C/C=N/C=C2/[S](=O)(=O)NC(=O)NC(C)(C)[H]
	1	CC=2C=C(N1N=CN=C1N=2)N(CC)CC
	1	C/C1=C/N=C(/C=[N+]1/[O-])C(O)=O
	1	CN(C)CC/C=C3\C=1C=CC=CC=1CCC=2C=CC=CC=23
	1	CC[C@@]1(CCC(C)(C)[H])C(O)=NC(O)=NC1=O
	1	[Cl]/C1=C/C3=C(C=C1)OC=2C=CC=CC=2/N=C3/N4CCNCC4
	1	N[C@]([H])(CCC(O)=O)C1=C/C=C(/[Cl])C=C1
	1	CCOC(=O)N1C=CN(C)C1=[S]
	1	CC(C)(C)NC[C@@](O)([H])COC=2C=CC=C1NC(=O)CCC1=2
	1	CC=1C[S][C@]2([H])N(C=1C(O)=O)C(=O)[C@]2([H])NC(=O)[C@](N)([H])C3=CCC=CC3
	1	CCCNC(=O)N[S](=O)(=O)C1=C/C=C(/[Cl])C=C1
	1	CC=1N=C[S]C=1CC[Cl]
	1	CN(C)CCCN3C=1C=CC=CC=1CCC=2C=CC([Cl])=CC=23
	1	[Cl]C=1C=C/C=C(/[Cl])C=1/N=C2/NCCN2
	1	OCCN4CCN(CC/C=C2\C=1C=CC=CC=1[S]C=3C=CC([Cl])=CC2=3)CC4
	1	C[C@]([H])(C(=O)C=1C=CC=CC=1)N(CC)CC
	1	CC(C)([H])N(CC[C@](/C1=C/C=CC=C1)(C2=CC=CN=C2)C(N)=O)C(C)(C)[H]
	1	O=C2NC=1C=CC=CC=1N2CCCN3CCC([H])(CC3)NN5C4=C/C=C(/[Cl])C=C4NC5=O
	1	CN(C)CC/C=C2\C=1C=CC=CC=1C[S]C3=CC=CC=C23
	1	CC(=O)OCC(=O)[C@@]4(O)CC[C@]3([H])[C@]2([H])CCC1=CC(=O)CC[C@]1(C)[C@]2([F])[C@](O)([H])C[C@@]34C
	1	CCOC(=O)C=2N=CN3C=1C=CC([F])=CC=1C(=O)N(C)CC=23
	1	C[C@@]([H])(C1=CC=C(C=C1)C2=CC=CC([F])=C2)C(O)=O
	1	CN2CC3=C/C=C(/OC)C=4O[C@]1([H])C[C@](O)([H])C=C[C@]1(CC2)C3=4
	1	COCCOC=2C=NC(N[S](=O)(=O)C=1C=CC=CC=1)=NC=2
	1	C[C@]2(/C1=C/CCCC1)C(=O)N=C(O)N(C)C2=O
	1	C[C@@]([H])(C1=CC=CC(=C1)C(=O)C=2C=CC=CC=2)C(O)=O
	1	OC(=O)[C@@]1([H])CCN2C(=CC=C12)C(=O)C3=CC=CC=C3
	1	[H][C@]2(CN1CC[S]C1=N2)C3=CC=CC=C3
	1	O[C@]2([H])N=C(C=1/C=C(/[Cl])C=CC=1NC2=O)C=3C=CC=CC=3[Cl]
	1	CN1C=CNC1=[S]
	1	C/C1=N/C=C(/[N+]([O-])=O)N1CCO
	1	CC=1C=C(C(=C(C=1C(=O)OC)C2([H])C=C(C)NC(C)=C2)C(=O)OCCN(C)C/C3=C/C=CC=C3)[N+]([O-])=O
	1	[O-][N+](=O)C1=CC2=C(C=C1)NC(=O)C/N=C2/C3=C/C=CC=C3
	1	[O-][N+](=O)C2=C/C=C(/C=N/N1CC(=O)NC1=O)O2
	1	CN/C(=C\[N+]([O-])=O)NCC[S]C/C1=C/[S]C(CN(C)C)=N1
	1	CCN2C=C(C(=O)C1=CC([F])=C(C=C12)N3CCN(C)CC3)C(O)=O
	1	CC(C)=CCN2CC[C@]3(C)C=1/C=C(/O)C=CC=1C[C@]2([H])[C@]3(C)[H]
	1	CC(=O)CCCCN2C(=O)C1=C(N=CN1C)N(C)C2=O
	1	CCC[C@@]([H])(N[C@@](C)([H])C(=O)N2[C@@]([H])(C[C@]1([H])CCCC[C@@]12[H])C(O)=O)C(=O)OCC
	1	C[C@@](N)([H])[C@](O)([H])C=1C=CC=CC=1
	1	CC(=O)N/C1=C/C=C(C=C1)[C@@](O)([H])CNC(C)(C)[H]
	1	C[C@@]([H])(CN3C=1C=CC=CC=1[S]C=2C=CC=CC=23)N(C)C
	1	CCCNC[C@@](O)([H])CO/C1=C/C=C/C=C1/C(=O)CC/C2=C/C=CC=C2
	1	CC(C)([H])N[C@](C)([H])[C@](O)([H])C=2C=CC=C1C=CC=CC1=2
	1	CNCCC[C@]3([H])C1=CC=CC=C1C=CC2=CC=CC=C23
	1	C[C@]([H])(NCC/C1=C/C=C(/O)C=C1)[C@](O)([H])C2=C/C=C(/O)C=C2
	1	CC(C)([H])NC[C@@](O)([H])CO/C1=C/C(=CC=C1)N[S](C)(=O)=O
	1	CC=1C(C)=N[S]C=1N[S](=O)(=O)C2=C/C=C(/N)C=C2
	1	N/C2=C1\C=CC=CC1=NC=3CCCCC2=3
	1	CN2C=1C=CC([Cl])=CC=1C(=N[C@@](O)([H])C2=O)C3=CC=CC=C3
	1	CC(C)(C)NC[C@@](O)([H])CO/C1=N/[S]/N=C1/N2CCOCC2
	1	CN2C=C(C=1C=CC=CC=12)C(=O)O[C@]3([H])C[C@@]4([H])CC[C@]([H])(C3)N4C
	1	CN(C)C[C@@]([H])(C1=CC=C(C=C1)OC)[C@]2(O)CCCCC2
	1	C/C1=C/C=C(C=C1)C=3N=C2C=CC(C)=CN2C=3CC(=O)N(CCC)CCC
	1	CN1[C@@]2([H])CC[C@]1([H])C[C@]([H])(C2)OC(=O)[C@@]([H])(CO)C3=CC=CC=C3
	1	CN1CCN(CC1)C4=NC=2/C=C(/[Cl])C=CC=2NC=3C=CC=CC=34
	1	CC=2NC(C)=C(C(=O)OCC)[C@@]([H])(C1=CC=CC([Cl])=C1[Cl])C=2C(=O)OC
	1	[F]/C1=C/C=C(C([F])=C1)C(O)(CN2C=NC=N2)CN3C=NC=N3
	1	OC(=O)C1=CC=CN=C1
	1	C=CCC=1C=CC=CC=1OC[C@](O)([H])CNC(C)(C)[H]
	1	N/C1=C/C(=CNC1=O)C2=CC=NC=C2
	1	CN1[C@]2([H])C[C@]([H])(C[C@@]1([H])[C@]3([H])O[C@@]23[H])OC(=O)[C@@]([H])(CO)C4=CC=CC=C4
	1	C/C3=C/[C@@]2([H])C=1C(O)=CC(=CC=1OC(C)(C)[C@]2([H])CC3)CCCCC
	1	CC=3NC(C)=C(C(=O)OC(C)(C)[H])[C@@]([H])(C2=CC=CC1=NON=C12)C=3C(=O)OC
	1	CC(C)([H])CCC[C@@](C)([H])[C@]4([H])CC[C@]3([H])[C@]2([H])CC=C1C[C@](O)([H])CC[C@]1(C)[C@]2([H])CC[C@@]34C
	1	C[C@@]14CCC(=O)C=C1CC[C@]3([H])[C@@]2([H])CC[C@@](O)(C(=O)CO)[C@]2(C)C[C@](O)([H])[C@]34[H]
	1	C=CCN4CC[C@@]23C=1C5=C/C=C(/O)C=1O[C@@]2([H])C(=O)CC[C@@]3(O)[C@]4([H])C5
	1	CO/C1=C/C=2C(/C=C1/OC)=NC(=NC=2N)N3CCN(CC3)C(=O)[C@]4([H])CCCO4
	1	C=CCNC=1N=C(N=C(N=1)N2CCN(CC2)C([H])(C3=C/C=C(/[F])C=C3)C4=C/C=C(/[F])C=C4)NCC=C
	1	NC23CC1([H])C[C@@]([H])(CC([H])(C1)C2)C3
	1	C[C@@](N)([H])CC=1C=CC=CC=1
	1	CN1CCC(CC1)=C4C=2C=CC=CC=2CCC3=CC=CN=C34
	1	CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=C(C=C1)CCOC[C@@]2([H])CC2
	1	CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=C(C=C1)COCCOC(C)(C)[H]
	1	O=C2NC1=CC([Cl])=CC=C1O2
	1	N/C1=C/C=C(C=C1)[S](=O)(=O)C=2C=CC(O)=CC=2
	1	C[C@]4([H])C[C@]3([H])[C@]2([H])CCC1=CC(=O)C=C[C@]1(C)[C@]2([F])[C@](O)([H])C[C@]3(C)[C@@]4(O)C(=O)CO
	1	CCC(/C1=C/C=C(/O)C=C1)=C(CC)C2=C/C=C(/O)C=C2
	1	[F]/C2=C/C=C(/C1=C/C=C(/O)C(=C1)C(O)=O)C([F])=C2
	1	CN(/C1=C/C=C(/O)C=C1)C(=O)C([Cl])([Cl])[H]
	1	CCC(=O)C(=O)C1=C/C=C(/OCC(O)=O)C([Cl])=C1[Cl]
	1	NC(=O)OCC([H])(COC(N)=O)C1=CC=CC=C1
	1	CC(C)=CCC3([H])C(=O)N(C=1C=CC=CC=1)N(C=2C=CC=CC=2)C3=O
	1	CC(C)([H])C(=O)NC=1C=C(C(=CC=1)[N+]([O-])=O)C([F])([F])[F]
	1	COCCCC/C(=N\OCCN)C1=CC=C(C=C1)C([F])([F])[F]
	1	CC(=O)[C@]4(CC[C@]3([H])[C@]2([H])C=CC1=CC(=O)CC[C@]1(C)[C@]2([H])CC[C@@]34C)OC(=O)CCCCC
	1	[O-][N+](=O)O[C@]1([H])CO[C@]2([H])[C@]1([H])OC[C@@]2([H])O[N+]([O-])=O
	1	CC(/C=C\C1=C(/C)CCCC1(C)C)=C/C=C/C(C)=CC(O)=O
	1	CN1CCC(CC1)=C3C=2C=CC=CC=2CC(=O)C=4[S]C=CC3=4
	1	CCOC(=O)N1CCC(CC1)=C4C=2C=CC([Cl])=CC=2CCC3=CC=CN=C34
